common_material_id,common_code,common_description,material_family,material_type,material_grade,nominal_size,pressure_rating,standard_spec,unit_of_measure,consolidated_attributes,cpse_coverage,member_count,governance_status,group_confidence,group_identity_hash,approved_by,approved_at,approval_rationale
CMM-INSTRU-763724-001,CMM-INSTRU-763724-001,INSTRUMENTATION | SS 304 | 0-20 M | API 2350,INSTRUMENTATION,,SS 304,0-20 M,,API 2350,NOS,"{""connection_type"": """", ""construction"": """", ""end_type"": """", ""material"": ""STAINLESS STEEL"", ""material_family"": ""INSTRUMENTATION"", ""material_grade"": ""SS 304"", ""material_subtype"": """", ""material_type"": """", ""nominal_size"": """", ""orientation"": """", ""pressure_class"": """", ""rating"": """", ""size"": ""0-20 M"", ""specification"": ""API 2350"", ""standard"": ""API 2350"", ""unit"": ""NOS""}",HPCL,1,STANDALONE_CANDIDATE,1.0,76372467e2aca5d413a1174baa9a972f4ec8b5ca6c2c7c3cd69fe07d044d2a45,,,
CMM-INSTRU-765732-001,CMM-INSTRU-765732-001,INSTRUMENTATION | SS 316 | 1/2 IN NPT | API 537,INSTRUMENTATION,,SS 316,1/2 IN NPT,,API 537,NOS,"{""connection_type"": """", ""construction"": """", ""end_type"": """", ""material"": ""STAINLESS STEEL"", ""material_family"": ""INSTRUMENTATION"", ""material_grade"": ""SS 316"", ""material_subtype"": """", ""material_type"": """", ""nominal_size"": """", ""orientation"": """", ""pressure_class"": """", ""rating"": """", ""size"": ""1/2 IN NPT"", ""specification"": ""API 537"", ""standard"": ""API 537"", ""unit"": ""NOS""}",IOCL,1,STANDALONE_CANDIDATE,1.0,76573286e3d6d1e5318c59e5e87b7c1a8b7c4be5291589bece8514ea0c9c7db8,,,
CMM-INSTRU-7697FA-001,CMM-INSTRU-7697FA-001,INSTRUMENTATION | POLYCARBONATE | 4-20 MA | IEC 60529,INSTRUMENTATION,,POLYCARBONATE,4-20 MA,,IEC 60529,NOS,"{""connection_type"": """", ""construction"": """", ""end_type"": """", ""material"": """", ""material_family"": ""INSTRUMENTATION"", ""material_grade"": ""POLYCARBONATE"", ""material_subtype"": """", ""material_type"": """", ""nominal_size"": """", ""orientation"": """", ""pressure_class"": """", ""rating"": """", ""size"": ""4-20 MA"", ""specification"": ""IEC 60529"", ""standard"": ""IEC 60529"", ""unit"": ""NOS""}",HPCL;IOCL,2,VERIFIED_HARMONIZED,1.0,7697fa0d3456e668658bd5f0e8a8f71eb6c083d8d04e528a2c02b022a7711067,,,
CMM-INSTRU-76A4D1-001,CMM-INSTRU-76A4D1-001,INSTRUMENTATION | BRASS | 4-20 MA | ASME B40.100,INSTRUMENTATION,,BRASS,4-20 MA,,ASME B40.100,NOS,"{""connection_type"": """", ""construction"": """", ""end_type"": """", ""material"": """", ""material_family"": ""INSTRUMENTATION"", ""material_grade"": ""BRASS"", ""material_subtype"": """", ""material_type"": """", ""nominal_size"": """", ""orientation"": """", ""pressure_class"": """", ""rating"": """", ""size"": ""4-20 MA"", ""specification"": ""ASME B40.100"", ""standard"": ""ASME B40.100"", ""unit"": ""NOS""}",BHEL;Coal India;HPCL;ONGC,4,VERIFIED_HARMONIZED,1.0,76a4d177426b1f49695c776e87f9da9c6de62f24720beb6d00b705ba06ac59cb,,,
CMM-INSTRU-76A779-001,CMM-INSTRU-76A779-001,INSTRUMENTATION | SS 316 | 0-15 M | IEC 60529,INSTRUMENTATION,,SS 316,0-15 M,,IEC 60529,NOS,"{""connection_type"": """", ""construction"": """", ""end_type"": """", ""material"": ""STAINLESS STEEL"", ""material_family"": ""INSTRUMENTATION"", ""material_grade"": ""SS 316"", ""material_subtype"": """", ""material_type"": """", ""nominal_size"": """", ""orientation"": """", ""pressure_class"": """", ""rating"": """", ""size"": ""0-15 M"", ""specification"": ""IEC 60529"", ""standard"": ""IEC 60529"", ""unit"": ""NOS""}",NTPC,1,STANDALONE_CANDIDATE,1.0,76a7794404bc6af1ef94fe1e6120ded5fde6be1fa2c63da2284d7c2bbf657104,,,
CMM-INSTRU-770DEC-001,CMM-INSTRU-770DEC-001,INSTRUMENTATION | SS 316 | 0-15 M | IEC 60529,INSTRUMENTATION,,SS 316,0-15 M,,IEC 60529,NOS,"{""connection_type"": """", ""construction"": """", ""end_type"": """", ""material"": ""STAINLESS STEEL"", ""material_family"": ""INSTRUMENTATION"", ""material_grade"": ""SS 316"", ""material_subtype"": """", ""material_type"": """", ""nominal_size"": """", ""orientation"": """", ""pressure_class"": """", ""rating"": """", ""size"": ""0-15 M"", ""specification"": ""IEC 60529"", ""standard"": ""IEC 60529"", ""unit"": ""NOS""}",NTPC,1,STANDALONE_CANDIDATE,1.0,770decdc9d16e9e76a39a1e099b17b49c261dd0fdbcae78bf90806f9ea17fd8c,,,
CMM-INSTRU-77851D-001,CMM-INSTRU-77851D-001,INSTRUMENTATION | SS 304 | 4-20 MA | ISA 75.01,INSTRUMENTATION,,SS 304,4-20 MA,,ISA 75.01,NOS,"{""connection_type"": """", ""construction"": """", ""end_type"": """", ""material"": ""STAINLESS STEEL"", ""material_family"": ""INSTRUMENTATION"", ""material_grade"": ""SS 304"", ""material_subtype"": """", ""material_type"": """", ""nominal_size"": """", ""orientation"": """", ""pressure_class"": """", ""rating"": """", ""size"": ""4-20 MA"", ""specification"": ""ISA 75.01"", ""standard"": """", ""unit"": ""NOS""}",NTPC;ONGC,2,VERIFIED_HARMONIZED,1.0,77851d9971abc1c27d4f44688c262b1305c8a5d1609fc483138a27b28fda092e,,,
CMM-INSTRU-794286-001,CMM-INSTRU-794286-001,INSTRUMENTATION | SS 316 | 1/2 IN NPT | API 537,INSTRUMENTATION,,SS 316,1/2 IN NPT,,API 537,NOS,"{""connection_type"": """", ""construction"": """", ""end_type"": """", ""material"": ""STAINLESS STEEL"", ""material_family"": ""INSTRUMENTATION"", ""material_grade"": ""SS 316"", ""material_subtype"": """", ""material_type"": """", ""nominal_size"": """", ""orientation"": """", ""pressure_class"": """", ""rating"": """", ""size"": ""1/2 IN NPT"", ""specification"": ""API 537"", ""standard"": ""API 537"", ""unit"": ""NOS""}",IOCL,1,STANDALONE_CANDIDATE,1.0,7942861e0ebb483d73108c9645f756e1453daba30a76e31d4f6482b94ac40f60,,,
CMM-INSTRU-7A3205-001,CMM-INSTRU-7A3205-001,INSTRUMENTATION | SS 316 | 4-20 MA | IEC 60529,INSTRUMENTATION,,SS 316,4-20 MA,,IEC 60529,NOS,"{""connection_type"": """", ""construction"": """", ""end_type"": """", ""material"": ""STAINLESS STEEL"", ""material_family"": ""INSTRUMENTATION"", ""material_grade"": ""SS 316"", ""material_subtype"": """", ""material_type"": """", ""nominal_size"": """", ""orientation"": """", ""pressure_class"": """", ""rating"": """", ""size"": ""4-20 MA"", ""specification"": ""IEC 60529"", ""standard"": ""IEC 60529"", ""unit"": ""NOS""}",BHEL;Coal India;HPCL;IOCL;NMDC;ONGC;SAIL,15,AMBIGUOUS_REVIEW_REQUIRED,1.0,7a3205391c87c064e8c9dd52931a2025ca5ee2bf2bd49128457dd08d6507bdd6,,,
CMM-INSTRU-7B18F9-001,CMM-INSTRU-7B18F9-001,INSTRUMENTATION | SS 316 | 5000 PSI | API 6A,INSTRUMENTATION,,SS 316,5000 PSI,,API 6A,NOS,"{""connection_type"": """", ""construction"": """", ""end_type"": """", ""material"": ""STAINLESS STEEL"", ""material_family"": ""INSTRUMENTATION"", ""material_grade"": ""SS 316"", ""material_subtype"": """", ""material_type"": """", ""nominal_size"": """", ""orientation"": """", ""pressure_class"": """", ""rating"": """", ""size"": ""5000 PSI"", ""specification"": ""API 6A"", ""standard"": ""API 6A"", ""unit"": ""NOS""}",ONGC,1,STANDALONE_CANDIDATE,1.0,7b18f9c3a2fc063ad30c3ad33e52900c7ab276c85ae9918162c8d307ba899bc7,,,
CMM-INSTRU-7BB3AA-001,CMM-INSTRU-7BB3AA-001,INSTRUMENTATION | SS 316 | 5000 PSI | API 6A,INSTRUMENTATION,,SS 316,5000 PSI,,API 6A,NOS,"{""connection_type"": """", ""construction"": """", ""end_type"": """", ""material"": ""STAINLESS STEEL"", ""material_family"": ""INSTRUMENTATION"", ""material_grade"": ""SS 316"", ""material_subtype"": """", ""material_type"": """", ""nominal_size"": """", ""orientation"": """", ""pressure_class"": """", ""rating"": """", ""size"": ""5000 PSI"", ""specification"": ""API 6A"", ""standard"": ""API 6A"", ""unit"": ""NOS""}",ONGC,1,STANDALONE_CANDIDATE,1.0,7bb3aa4fae5e8cda63227e3dee9e85900f203904d36649a9d68ec1c60b37ecfd,,,
CMM-INSTRU-7D7EC5-001,CMM-INSTRU-7D7EC5-001,INSTRUMENTATION | SS 316 | 1/2 IN NPT | API 537,INSTRUMENTATION,,SS 316,1/2 IN NPT,,API 537,NOS,"{""connection_type"": """", ""construction"": """", ""end_type"": """", ""material"": ""STAINLESS STEEL"", ""material_family"": ""INSTRUMENTATION"", ""material_grade"": ""SS 316"", ""material_subtype"": """", ""material_type"": """", ""nominal_size"": """", ""orientation"": """", ""pressure_class"": """", ""rating"": """", ""size"": ""1/2 IN NPT"", ""specification"": ""API 537"", ""standard"": ""API 537"", ""unit"": ""NOS""}",IOCL,1,STANDALONE_CANDIDATE,1.0,7d7ec53f64c5f1c6d97edce2f044a1cc0d7796683b1cf0d8432a6a6266749da0,,,
CMM-INSTRU-7F6F9D-001,CMM-INSTRU-7F6F9D-001,INSTRUMENTATION | SS 316 | 0-15 M | IEC 60529,INSTRUMENTATION,,SS 316,0-15 M,,IEC 60529,NOS,"{""connection_type"": """", ""construction"": """", ""end_type"": """", ""material"": ""STAINLESS STEEL"", ""material_family"": ""INSTRUMENTATION"", ""material_grade"": ""SS 316"", ""material_subtype"": """", ""material_type"": """", ""nominal_size"": """", ""orientation"": """", ""pressure_class"": """", ""rating"": """", ""size"": ""0-15 M"", ""specification"": ""IEC 60529"", ""standard"": ""IEC 60529"", ""unit"": ""NOS""}",NTPC,1,STANDALONE_CANDIDATE,1.0,7f6f9d1c3c07ef0bf07b261fd3c6c6e9c7a632b4db766fb42d86186fefa824cc,,,
CMM-INSTRU-8059CB-001,CMM-INSTRU-8059CB-001,INSTRUMENTATION | SS 304 | 0-20 M | API 2350,INSTRUMENTATION,,SS 304,0-20 M,,API 2350,NOS,"{""connection_type"": """", ""construction"": """", ""end_type"": """", ""material"": ""STAINLESS STEEL"", ""material_family"": ""INSTRUMENTATION"", ""material_grade"": ""SS 304"", ""material_subtype"": """", ""material_type"": """", ""nominal_size"": """", ""orientation"": """", ""pressure_class"": """", ""rating"": """", ""size"": ""0-20 M"", ""specification"": ""API 2350"", ""standard"": ""API 2350"", ""unit"": ""NOS""}",HPCL,1,STANDALONE_CANDIDATE,1.0,8059cb8a329acbcbb1f6a1826b0a2282c3bd674384291e2e2898abe66f2002cc,,,
CMM-INSTRU-80EC8A-001,CMM-INSTRU-80EC8A-001,INSTRUMENTATION | SS 316 | 1/2 IN NPT | API 537,INSTRUMENTATION,,SS 316,1/2 IN NPT,,API 537,NOS,"{""connection_type"": """", ""construction"": """", ""end_type"": """", ""material"": ""STAINLESS STEEL"", ""material_family"": ""INSTRUMENTATION"", ""material_grade"": ""SS 316"", ""material_subtype"": """", ""material_type"": """", ""nominal_size"": """", ""orientation"": """", ""pressure_class"": """", ""rating"": """", ""size"": ""1/2 IN NPT"", ""specification"": ""API 537"", ""standard"": ""API 537"", ""unit"": ""NOS""}",IOCL,1,STANDALONE_CANDIDATE,1.0,80ec8a32f8d0e95d1b74ae6a8bc001bf303cc7a64ad48755fbd7d3c492926544,,,
CMM-INSTRU-81A3AD-001,CMM-INSTRU-81A3AD-001,INSTRUMENTATION | SS 304 | 0-20 M | API 2350,INSTRUMENTATION,,SS 304,0-20 M,,API 2350,NOS,"{""connection_type"": """", ""construction"": """", ""end_type"": """", ""material"": ""STAINLESS STEEL"", ""material_family"": ""INSTRUMENTATION"", ""material_grade"": ""SS 304"", ""material_subtype"": """", ""material_type"": """", ""nominal_size"": """", ""orientation"": """", ""pressure_class"": """", ""rating"": """", ""size"": ""0-20 M"", ""specification"": ""API 2350"", ""standard"": ""API 2350"", ""unit"": ""NOS""}",HPCL,1,STANDALONE_CANDIDATE,1.0,81a3adc5f0e6168711afababb25006787b7ba029d308cb87c42a4d5a884989e4,,,
CMM-INSTRU-8255AD-001,CMM-INSTRU-8255AD-001,INSTRUMENTATION | SS 316 | 1/2 IN NPT | API 537,INSTRUMENTATION,,SS 316,1/2 IN NPT,,API 537,NOS,"{""connection_type"": """", ""construction"": """", ""end_type"": """", ""material"": ""STAINLESS STEEL"", ""material_family"": ""INSTRUMENTATION"", ""material_grade"": ""SS 316"", ""material_subtype"": """", ""material_type"": """", ""nominal_size"": """", ""orientation"": """", ""pressure_class"": """", ""rating"": """", ""size"": ""1/2 IN NPT"", ""specification"": ""API 537"", ""standard"": ""API 537"", ""unit"": ""NOS""}",IOCL,1,STANDALONE_CANDIDATE,1.0,8255adaf4d2fbf5baa8ecd68a385929a8853d5f8e7a8dfddcea7041bc63940ec,,,
CMM-INSTRU-82A6A9-001,CMM-INSTRU-82A6A9-001,INSTRUMENTATION | SS 316 | 1/2 IN NPT | API 537,INSTRUMENTATION,,SS 316,1/2 IN NPT,,API 537,NOS,"{""connection_type"": """", ""construction"": """", ""end_type"": """", ""material"": ""STAINLESS STEEL"", ""material_family"": ""INSTRUMENTATION"", ""material_grade"": ""SS 316"", ""material_subtype"": """", ""material_type"": """", ""nominal_size"": """", ""orientation"": """", ""pressure_class"": """", ""rating"": """", ""size"": ""1/2 IN NPT"", ""specification"": ""API 537"", ""standard"": ""API 537"", ""unit"": ""NOS""}",IOCL,1,STANDALONE_CANDIDATE,1.0,82a6a943b9f79ef3208e29ce3bf9d62099238f35f6eb24dec91b5c030ba71cc0,,,
CMM-INSTRU-8383E5-001,CMM-INSTRU-8383E5-001,INSTRUMENTATION | PRESSURE GAUGE | BRASS | 0-500 DEG C | ASME B40.100,INSTRUMENTATION,PRESSURE GAUGE,BRASS,0-500 DEG C,,ASME B40.100,NOS,"{""connection_type"": """", ""construction"": """", ""end_type"": """", ""material"": """", ""material_family"": ""INSTRUMENTATION"", ""material_grade"": ""BRASS"", ""material_subtype"": """", ""material_type"": ""PRESSURE GAUGE"", ""nominal_size"": """", ""orientation"": """", ""pressure_class"": """", ""rating"": """", ""size"": ""0-500 DEG C"", ""specification"": ""ASME B40.100"", ""standard"": ""ASME B40.100"", ""unit"": ""NOS""}",IOCL;ONGC,2,VERIFIED_HARMONIZED,1.0,8383e5c1258134f40e2aac6404032ec3ccb3d0348a338812bbe760966cffca24,,,
CMM-INSTRU-839017-001,CMM-INSTRU-839017-001,INSTRUMENTATION | SS 304 | 0-20 M | API 2350,INSTRUMENTATION,,SS 304,0-20 M,,API 2350,NOS,"{""connection_type"": """", ""construction"": """", ""end_type"": """", ""material"": ""STAINLESS STEEL"", ""material_family"": ""INSTRUMENTATION"", ""material_grade"": ""SS 304"", ""material_subtype"": """", ""material_type"": """", ""nominal_size"": """", ""orientation"": """", ""pressure_class"": """", ""rating"": """", ""size"": ""0-20 M"", ""specification"": ""API 2350"", ""standard"": ""API 2350"", ""unit"": ""NOS""}",HPCL,1,STANDALONE_CANDIDATE,1.0,83901779745ef4de75e15dd9defa59b68749971b01a3ab4386d11e10ed96d7b6,,,
CMM-INSTRU-83BD2D-001,CMM-INSTRU-83BD2D-001,INSTRUMENTATION | SS 316 | 0-15 M | IEC 60529,INSTRUMENTATION,,SS 316,0-15 M,,IEC 60529,NOS,"{""connection_type"": """", ""construction"": """", ""end_type"": """", ""material"": ""STAINLESS STEEL"", ""material_family"": ""INSTRUMENTATION"", ""material_grade"": ""SS 316"", ""material_subtype"": """", ""material_type"": """", ""nominal_size"": """", ""orientation"": """", ""pressure_class"": """", ""rating"": """", ""size"": ""0-15 M"", ""specification"": ""IEC 60529"", ""standard"": ""IEC 60529"", ""unit"": ""NOS""}",NTPC,1,STANDALONE_CANDIDATE,1.0,83bd2d71d71a53d1068b530068e604c3e049f663f7be4e88fb9761104004a447,,,
CMM-INSTRU-85D49D-001,CMM-INSTRU-85D49D-001,INSTRUMENTATION | PRESSURE GAUGE | SS 304 | 0-500 DEG C | IEC 60529,INSTRUMENTATION,PRESSURE GAUGE,SS 304,0-500 DEG C,,IEC 60529,NOS,"{""connection_type"": """", ""construction"": """", ""end_type"": """", ""material"": ""STAINLESS STEEL"", ""material_family"": ""INSTRUMENTATION"", ""material_grade"": ""SS 304"", ""material_subtype"": """", ""material_type"": ""PRESSURE GAUGE"", ""nominal_size"": """", ""orientation"": """", ""pressure_class"": """", ""rating"": """", ""size"": ""0-500 DEG C"", ""specification"": ""IEC 60529"", ""standard"": ""IEC 60529"", ""unit"": ""NOS""}",SAIL,1,STANDALONE_CANDIDATE,1.0,85d49dcc10b91eae74ef6a774533c53154ca830c726df0b36c70e5cb76e646c7,,,
CMM-INSTRU-86F6A1-001,CMM-INSTRU-86F6A1-001,INSTRUMENTATION | SS 316 | 0-15 M | IEC 60529,INSTRUMENTATION,,SS 316,0-15 M,,IEC 60529,NOS,"{""connection_type"": """", ""construction"": """", ""end_type"": """", ""material"": ""STAINLESS STEEL"", ""material_family"": ""INSTRUMENTATION"", ""material_grade"": ""SS 316"", ""material_subtype"": """", ""material_type"": """", ""nominal_size"": """", ""orientation"": """", ""pressure_class"": """", ""rating"": """", ""size"": ""0-15 M"", ""specification"": ""IEC 60529"", ""standard"": ""IEC 60529"", ""unit"": ""NOS""}",NTPC,1,STANDALONE_CANDIDATE,1.0,86f6a1800e9e8ebe99d43aeb06d00b53d8653d09cbb1dafcdc1c8147fcf2478a,,,
CMM-INSTRU-8CA6B6-001,CMM-INSTRU-8CA6B6-001,INSTRUMENTATION | SS 316 | 5000 PSI | API 6A,INSTRUMENTATION,,SS 316,5000 PSI,,API 6A,NOS,"{""connection_type"": """", ""construction"": """", ""end_type"": """", ""material"": ""STAINLESS STEEL"", ""material_family"": ""INSTRUMENTATION"", ""material_grade"": ""SS 316"", ""material_subtype"": """", ""material_type"": """", ""nominal_size"": """", ""orientation"": """", ""pressure_class"": """", ""rating"": """", ""size"": ""5000 PSI"", ""specification"": ""API 6A"", ""standard"": ""API 6A"", ""unit"": ""NOS""}",ONGC,1,STANDALONE_CANDIDATE,1.0,8ca6b6c0fcb377d5f6e785537e6771bb1ede64b1f72fba4c97eb8f67e82d2fb6,,,
CMM-INSTRU-8F40E1-001,CMM-INSTRU-8F40E1-001,INSTRUMENTATION | SS 316 | 0-15 M | IEC 60529,INSTRUMENTATION,,SS 316,0-15 M,,IEC 60529,NOS,"{""connection_type"": """", ""construction"": """", ""end_type"": """", ""material"": ""STAINLESS STEEL"", ""material_family"": ""INSTRUMENTATION"", ""material_grade"": ""SS 316"", ""material_subtype"": """", ""material_type"": """", ""nominal_size"": """", ""orientation"": """", ""pressure_class"": """", ""rating"": """", ""size"": ""0-15 M"", ""specification"": ""IEC 60529"", ""standard"": ""IEC 60529"", ""unit"": ""NOS""}",NTPC,1,STANDALONE_CANDIDATE,1.0,8f40e1e4a7237c9d1df703a052930aaf829a149ddecfdb011d69ddceae1b2ff5,,,
CMM-INSTRU-9139D9-001,CMM-INSTRU-9139D9-001,INSTRUMENTATION | SS 316 | 1/2 IN NPT | API 537,INSTRUMENTATION,,SS 316,1/2 IN NPT,,API 537,NOS,"{""connection_type"": """", ""construction"": """", ""end_type"": """", ""material"": ""STAINLESS STEEL"", ""material_family"": ""INSTRUMENTATION"", ""material_grade"": ""SS 316"", ""material_subtype"": """", ""material_type"": """", ""nominal_size"": """", ""orientation"": """", ""pressure_class"": """", ""rating"": """", ""size"": ""1/2 IN NPT"", ""specification"": ""API 537"", ""standard"": ""API 537"", ""unit"": ""NOS""}",IOCL,1,STANDALONE_CANDIDATE,1.0,9139d9b99d0ce338c446ec41f8334474c1eb46aafc0cdb4deb4933f236f8b128,,,
CMM-INSTRU-91D2D9-001,CMM-INSTRU-91D2D9-001,INSTRUMENTATION | SS 316 | 1/2 IN NPT | API 537,INSTRUMENTATION,,SS 316,1/2 IN NPT,,API 537,NOS,"{""connection_type"": """", ""construction"": """", ""end_type"": """", ""material"": ""STAINLESS STEEL"", ""material_family"": ""INSTRUMENTATION"", ""material_grade"": ""SS 316"", ""material_subtype"": """", ""material_type"": """", ""nominal_size"": """", ""orientation"": """", ""pressure_class"": """", ""rating"": """", ""size"": ""1/2 IN NPT"", ""specification"": ""API 537"", ""standard"": ""API 537"", ""unit"": ""NOS""}",IOCL,1,STANDALONE_CANDIDATE,1.0,91d2d9ecff159f63bb346a73b792e6b1af14e2af9838f70b9a39cf5b0241febb,,,
CMM-INSTRU-921D2D-001,CMM-INSTRU-921D2D-001,INSTRUMENTATION | SS 304 | 0-20 M | API 2350,INSTRUMENTATION,,SS 304,0-20 M,,API 2350,NOS,"{""connection_type"": """", ""construction"": """", ""end_type"": """", ""material"": ""STAINLESS STEEL"", ""material_family"": ""INSTRUMENTATION"", ""material_grade"": ""SS 304"", ""material_subtype"": """", ""material_type"": """", ""nominal_size"": """", ""orientation"": """", ""pressure_class"": """", ""rating"": """", ""size"": ""0-20 M"", ""specification"": ""API 2350"", ""standard"": ""API 2350"", ""unit"": ""NOS""}",HPCL,1,STANDALONE_CANDIDATE,1.0,921d2d31daf9b75e29306b8712b0c932ee482a17ae093b562d642cf7c1608d79,,,
CMM-INSTRU-9440ED-001,CMM-INSTRU-9440ED-001,INSTRUMENTATION | SS 316 | 0-15 M | IEC 60529,INSTRUMENTATION,,SS 316,0-15 M,,IEC 60529,NOS,"{""connection_type"": """", ""construction"": """", ""end_type"": """", ""material"": ""STAINLESS STEEL"", ""material_family"": ""INSTRUMENTATION"", ""material_grade"": ""SS 316"", ""material_subtype"": """", ""material_type"": """", ""nominal_size"": """", ""orientation"": """", ""pressure_class"": """", ""rating"": """", ""size"": ""0-15 M"", ""specification"": ""IEC 60529"", ""standard"": ""IEC 60529"", ""unit"": ""NOS""}",NTPC,1,STANDALONE_CANDIDATE,1.0,9440edf775afce0ed194aa87442e1dc0e5456eaeb4c5465370d6d3d2b84a057a,,,
CMM-INSTRU-98114D-001,CMM-INSTRU-98114D-001,INSTRUMENTATION | SS 316 | 0-15 M | IEC 60529,INSTRUMENTATION,,SS 316,0-15 M,,IEC 60529,NOS,"{""connection_type"": """", ""construction"": """", ""end_type"": """", ""material"": ""STAINLESS STEEL"", ""material_family"": ""INSTRUMENTATION"", ""material_grade"": ""SS 316"", ""material_subtype"": """", ""material_type"": """", ""nominal_size"": """", ""orientation"": """", ""pressure_class"": """", ""rating"": """", ""size"": ""0-15 M"", ""specification"": ""IEC 60529"", ""standard"": ""IEC 60529"", ""unit"": ""NOS""}",NTPC,1,STANDALONE_CANDIDATE,1.0,98114dc195428d1d378c27dd493571d4cbf499409ff9c264cfb38aa0c9cbe9e7,,,
CMM-INSTRU-984885-001,CMM-INSTRU-984885-001,INSTRUMENTATION | SS 316 | 0-15 M | IEC 60529,INSTRUMENTATION,,SS 316,0-15 M,,IEC 60529,NOS,"{""connection_type"": """", ""construction"": """", ""end_type"": """", ""material"": ""STAINLESS STEEL"", ""material_family"": ""INSTRUMENTATION"", ""material_grade"": ""SS 316"", ""material_subtype"": """", ""material_type"": """", ""nominal_size"": """", ""orientation"": """", ""pressure_class"": """", ""rating"": """", ""size"": ""0-15 M"", ""specification"": ""IEC 60529"", ""standard"": ""IEC 60529"", ""unit"": ""NOS""}",NTPC,1,STANDALONE_CANDIDATE,1.0,984885af3c75d18cb0c89e6d50608581d8c5fe0580e84918676f569fc4776a5a,,,
